policy_tenure,age_of_car,age_of_policyholder,area_cluster,population_density,make,segment,model,fuel_type,engine_type,airbags,is_esc,is_adjustable_steering,is_tpms,is_parking_sensors,is_parking_camera,rear_brakes_type,displacement,cylinder,transmission_type,gear_box,steering_type,turning_radius,length,width,height,gross_weight,is_front_fog_lights,is_rear_window_wiper,is_rear_window_washer,is_rear_window_defogger,is_brake_assist,is_power_door_locks,is_central_locking,is_power_steering,is_driver_seat_height_adjustable,is_day_night_rear_view_mirror,is_ecw,is_speed_alert,ncap_rating,is_claim,narrative,claim_amount,image_prompt,image_filename
1.0301704700526837,0.0189446164310658,0.609894786894906,C2,8249,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.80020827036399,3845,1735,1530,1335,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the auto insurance settlement offer I received from your company, which was woefully inadequate to cover the damages and costs associated with the accident. I expect a more reasonable and fair settlement to make up for the inconvenience and financial burden I've endured as a result of your company's negligence.""",3052.03,a photo of a car with damage,sample_108.jpg
1.0663952578528948,0.0202194066120133,0.3109911908517057,C5,8640,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,999,3,Manual,5,Power,4.697612194624574,3645,1619,1674,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely disappointed and frustrated that my recent auto insurance claim was denied, despite providing all required documentation and evidence of the damage to my vehicle. The lack of communication and poor customer service from your company has been appalling, and I demand a review of my claim and a fair resolution.""",1432.01,a photo of a car with damage,sample_109.jpg
1.0987179816165802,0.0947908923124274,0.419230241468874,C9,3474,1,B2,M7,Petrol,1.2 L K12N Dualjet,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.849318610795975,3990,1745,1501,1412,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely disappointed and frustrated with the settlement offer I received from your company, which was significantly lower than the actual value of my damaged vehicle and did not cover the full extent of the repairs. I expect a more reasonable and fair settlement for the inconvenience and financial loss I've suffered as a result of your company's inadequate coverage.""",3363.64,a photo of a car with damage,sample_110.jpg
0.2412538235250753,0.1519627463414188,0.4810801168159346,C14,72385,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1493,4,Automatic,6,Power,5.199542386360439,4297,1790,1634,1720,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the settlement offer I received from your company, which is nowhere near the actual value of my damaged vehicle, and I demand a more reasonable and fair compensation. I expect a prompt review and adjustment of the offer to reflect the true extent of the damage, or I will be forced to take my business elsewhere.""",4993.27,a photo of a car with damage,sample_111.jpg
1.1289862039888114,0.1098418524065037,0.5133152101938048,C9,26733,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1000,3,Manual,5,Power,4.698616907915533,3652,1620,1674,1342,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the recent denial of my auto insurance claim, despite providing all necessary documentation and evidence of the accident, and I believe the company's decision was arbitrary and unfair. I demand a re-evaluation of my claim and a fair resolution to this frustrating experience.""",1119.33,a photo of a car with damage,sample_112.jpg
0.2677034753595976,0.1735541199179078,0.3467990216711027,C8,16657,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1497,4,Automatic,6,Power,5.200630946730762,4296,1790,1635,1720,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I'm extremely dissatisfied with the settlement offer I received from your company after my recent car accident, which doesn't even cover half of the damages I incurred, leaving me with a significant financial burden. I expect a more reasonable and fair settlement that takes into account the full extent of my losses, not just a token gesture.""",8181.02,a photo of a car with damage,sample_113.jpg
0.0117747733286536,0.0331445985976451,0.5647975127834585,C12,8165,1,B2,M6,Petrol,1.2 L K12N Dualjet,2,No,Yes,No,No,Yes,Drum,1199,4,Automatic,5,Electric,4.800315015549662,3843,1734,1514,1333,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,2,1,"""I'm extremely dissatisfied with the settlement offer I received from your company after my recent car accident. Despite providing ample evidence of the extensive damage and medical expenses, your adjuster offered a paltry sum that barely covers a fraction of my losses, leaving me to foot the bill for the rest.""",4465.88,a photo of a car with damage,sample_114.jpg
1.154234970668406,0.0370236995782225,0.4752726864135701,C9,3517,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.848471503346497,3988,1742,1513,1412,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the way my recent claim was handled by your company. Despite providing all necessary documentation and cooperating fully, my totaled vehicle was deemed a total loss without any explanation or offer of assistance, leaving me stranded and without transportation.""",17355.1,a photo of a car with damage,sample_115.jpg
0.7191751636800138,0.1613564686412886,0.7271471962285988,C14,5044,1,B1,M8,CNG,K10C,2,No,Yes,No,Yes,No,Drum,995,4,Manual,5,Power,4.699400785954637,3647,1620,1676,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim, which has left me stuck with a damaged vehicle and mounting repair costs. Despite numerous follow-ups, I've received no clear updates or resolution, and I demand a more efficient and responsive service from your company.""",1900.17,a photo of a car with damage,sample_116.jpg
1.143793411753204,0.0238202782653081,0.5121101232346339,C9,3959,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1198,4,Automatic,5,Electric,4.8468625711069455,3989,1745,1499,1411,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with my recent experience with your auto insurance company. Despite having paid my premiums on time, my vehicle was deemed a total loss after a minor fender bender, and I was offered a paltry settlement that barely covers the cost of a new vehicle, let alone any additional expenses I incurred as a result of the accident.""",14544.23,a photo of a car with damage,sample_117.jpg
1.0002719954015251,0.0231064713026656,0.7039499249218018,C9,8583,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,998,3,Manual,5,Power,4.696009713521361,3649,1618,1674,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely dissatisfied with the lengthy delay in processing my recent auto insurance claim, which has left me without a reliable vehicle for over a month and caused me significant inconvenience and financial strain. Despite multiple follow-ups, the company has failed to provide a clear timeline for resolution, leaving me feeling frustrated and undervalued as a customer.""",2300.83,a photo of a car with damage,sample_118.jpg
1.1115532461365214,0.0909007665351436,0.5940230960841081,C9,5308,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.85180400438874,3990,1745,1501,1409,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with my recent experience with your company, as my vehicle was deemed a total loss after a minor fender bender, and I was only offered a paltry settlement that doesn't even come close to covering the actual value of my vehicle. I expect a more reasonable and fair assessment of my vehicle's value, and I demand a reevaluation of my claim immediately.""",15519.94,a photo of a car with damage,sample_119.jpg
1.2145603678980543,0.1072218670726705,0.3583709197102071,C9,3907,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1198,4,Automatic,5,Electric,4.850626257669883,3986,1742,1500,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the settlement offer I received from your company after filing a claim for the damage to my vehicle, which was significantly lower than the actual cost of repairs and did not account for the inconvenience and stress I experienced during the process. I expect a more reasonable and fair settlement that takes into consideration the full extent of my losses, not just a quick fix to get me off the books.""",3098.65,a photo of a car with damage,sample_120.jpg
0.7326994230652647,0.0229863274345833,0.3558826209850096,C1,3609,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.849297650927312,3989,1745,1500,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent car accident, which barely covers a fraction of the damages and expenses I incurred. I expect a more reasonable and fair settlement that takes into account the full extent of my losses, not some arbitrary and inadequate offer that only serves to further complicate the already stressful situation.""",2995.42,a photo of a car with damage,sample_121.jpg
0.9219277844547412,0.0294629316885074,0.4587651536109262,C3,27114,1,C1,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1199,4,Automatic,5,Electric,4.849998888191408,3990,1742,1499,1407,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the handling of my recent auto insurance claim, which was deemed a total loss despite my repeated attempts to salvage the vehicle, and I'm appalled that I'm being forced to pay out-of-pocket for the remaining balance on the loan. I expect a more reasonable and customer-centric approach to resolving this issue, rather than being treated like just another number.""",18940.01,a photo of a car with damage,sample_122.jpg
0.1249404705639245,0.0338662044721088,0.4009833438845243,C1,3521,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.8502023592530525,3992,1742,1500,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely disappointed with the unsatisfactory settlement offer I received from your company after my recent car accident. The amount offered was woefully inadequate and did not even come close to covering the actual damages and losses I incurred, leaving me feeling frustrated and undervalued.""",3728.06,a photo of a car with damage,sample_123.jpg
1.136004897373904,0.0375088869326916,0.5013124313913924,C1,26955,2,A,M8,Petrol,K10C,2,No,No,No,Yes,No,Drum,1005,3,Manual,5,Power,5.000647828505779,3992,1618,1489,1159,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent auto insurance claim. Despite numerous follow-ups, it's been weeks since I submitted my claim and I'm still waiting for a resolution, which is causing unnecessary stress and financial burden.""",1411.22,a photo of a car with damage,sample_124.jpg
1.0910824670550383,0.0180896953972529,0.6638762866661067,C3,3616,1,C2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1196,4,Automatic,5,Electric,4.848806424630835,3990,1746,1500,1411,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I'm extremely dissatisfied with the settlement offer I received from my auto insurance company, which was woefully inadequate considering the extensive damage to my vehicle and the inconvenience it caused me. I expect a more reasonable and fair offer to cover the full extent of the damages, not some paltry sum that barely scratches the surface.""",6731.3,a photo of a car with damage,sample_125.jpg
1.136981797353069,0.0291089631164775,0.3520550131297755,C3,8347,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.79906897901276,3843,1734,1530,1335,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I'm extremely disappointed with the recent settlement offer from your company, which I believe grossly undervalues the damages I suffered in the accident and fails to account for the significant inconvenience and financial hardship it caused me. I demand a more reasonable and fair settlement that takes into consideration the full extent of my losses and the impact it had on my life.""",4103.15,a photo of a car with damage,sample_126.jpg
0.5577464125082385,0.0966806989121567,0.4244773608298696,C14,3613,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1495,4,Automatic,6,Power,5.198854346171644,4297,1790,1635,1717,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent car accident, which was significantly lower than the actual damages I incurred and did not cover the full extent of my losses. I expect a more reasonable and fair settlement, and I request that you reconsider your offer and provide a more adequate compensation for my troubles.""",4225.2,a photo of a car with damage,sample_127.jpg
1.181820200407421,0.0755835253072214,0.700392445266793,C3,26961,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1492,4,Automatic,6,Power,5.20097722695039,4302,1788,1635,1718,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am writing to express my extreme disappointment and frustration with the way my recent auto insurance claim was handled. Despite having comprehensive coverage, my car was deemed a total loss and I was offered a paltry settlement that barely covers the cost of a used clunker, let alone the value of my brand new vehicle.""",31005.41,a photo of a car with damage,sample_128.jpg
0.0610466042011666,0.0104850288874367,0.4333511466375216,C9,5341,1,A,M1,CNG,F8D Petrol Engine,2,No,No,No,Yes,No,Drum,798,3,Manual,5,Power,4.599654451196313,3442,1514,1475,1186,No,No,No,No,No,No,No,Yes,No,No,No,Yes,0,1,"""I am extremely dissatisfied with the unacceptable delay in processing my recent insurance claim, which has left me without a reliable vehicle and causing me significant financial burden. I expect a prompt resolution to this issue and compensation for the inconvenience and stress caused by your company's inefficiency.""",1251.58,a photo of a car with damage,sample_129.jpg
1.130819602942812,0.0868382018659382,0.3966192163476393,C10,3675,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1198,4,Automatic,5,Electric,4.85005837819097,3993,1742,1500,1409,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme frustration and disappointment with the way my recent car insurance claim was handled. Despite being told that my vehicle was a total loss, I was only offered a meager settlement that barely covers the cost of a new transmission, let alone the full value of the vehicle.""",13208.88,a photo of a car with damage,sample_130.jpg
0.2867790676716498,0.1046477864030042,0.4352739630337938,C3,-971,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1494,4,Automatic,6,Power,5.199336913236261,4304,1790,1635,1719,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the settlement offer my insurance company made after my recent car accident, which was significantly lower than the actual damages I incurred. I expect a more reasonable and fair settlement, especially considering the insurance company's promises of ""best possible service"" and ""fast and fair claims processing"" that fell far short of those expectations.""",7968.86,a photo of a car with damage,sample_131.jpg
0.8545415719326536,0.2169371519573271,0.6689705820229738,C19,3693,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1495,4,Automatic,6,Power,5.200153422785253,4307,1790,1636,1722,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I'm extremely dissatisfied with the way my recent auto insurance claim was handled. Despite having comprehensive coverage, my totaled vehicle was only offered a paltry settlement that barely covers the cost of repairs, leaving me stuck with a significant financial burden.""",30394.5,a photo of a car with damage,sample_132.jpg
1.091867048010394,0.02858943536553,0.4718133213300215,C8,3730,1,B2,M6,CNG,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Electric,4.799891590485033,3843,1734,1675,1338,No,No,No,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the handling of my recent claim, which was deemed a total loss, yet the insurance company is refusing to provide a fair settlement and is dragging the process out for months. I expect a prompt and fair resolution to this matter, and I demand a more satisfactory outcome.""",14902.33,a photo of a car with damage,sample_133.jpg
1.0239976223103058,0.109150681419464,0.3353609085858853,C2,5511,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1196,4,Manual,5,Electric,4.798083685714261,3846,1734,1530,1334,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely disappointed and frustrated with the auto insurance company's unsatisfactory settlement offer after my recent car accident, which does not even come close to covering the full extent of damages to my vehicle and does not account for my medical expenses. I expect a more reasonable and fair settlement, and I demand a reevaluation of my claim to ensure justice is served.""",3526.74,a photo of a car with damage,sample_134.jpg
1.0210880520354149,0.0860352056610087,0.4723323070072237,C2,8383,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,996,3,Manual,5,Power,4.698276342946126,3650,1618,1674,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely disappointed and frustrated that my recent auto insurance claim was denied, despite providing all the necessary documentation and evidence to support my case. The lack of transparency and clear communication from your company has left me feeling unheard and unvalued as a customer.""",1661.28,a photo of a car with damage,sample_135.jpg
0.8884505381538007,0.1458234317467347,0.5017628550770227,C13,18021,1,A,M3,Petrol,K10C,2,No,No,No,No,Yes,Drum,997,3,Automatic,5,Electric,4.69976185886356,3724,1617,1675,1161,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely dissatisfied with the recent denial of my auto insurance claim for the damage to my vehicle, which was caused by a reckless driver who ran a red light and hit me. Despite providing all the necessary documentation and evidence, your company has refused to cover the repairs, leaving me with a significant financial burden and a damaged vehicle.""",1472.46,a photo of a car with damage,sample_136.jpg
0.978283626221643,0.0421758204740824,0.3875407916402574,C19,8200,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.799423155130105,3844,1734,1529,1334,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent accident, which was significantly lower than the actual damage to my vehicle and didn't even cover the cost of the rental car I had to get while mine was being repaired. I expect a more reasonable and fair offer from a reputable insurance company like yours.""",4093.18,a photo of a car with damage,sample_137.jpg
0.8604464572526843,0.0915781813158042,0.3926870291178468,C5,8242,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1496,4,Manual,5,Electric,4.799028173666825,3990,1735,1530,1336,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer my insurance company made after my recent car accident, as it barely covers a fraction of the damages and expenses I've incurred, and I expect a more reasonable and fair settlement. I'm extremely frustrated that the company is not taking my losses seriously and is instead trying to lowball me with an inadequate offer.""",2907.63,a photo of a car with damage,sample_138.jpg
0.5543960112650052,0.0216872458262725,0.475999522408875,C8,7916,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Electric,4.799470029211429,3842,1734,1530,1336,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company after filing a claim for the damage to my vehicle. The offer was significantly lower than the actual cost of repairs, and I feel that it's unacceptable and unfair.""",4416.03,a photo of a car with damage,sample_139.jpg
0.5528979588286435,0.0301405320306806,0.3267660739618553,C9,8211,1,C1,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1195,4,Automatic,5,Electric,4.846537774403936,3994,1742,1499,1414,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,0,1,"""I am extremely disappointed and frustrated with the auto insurance company's recent settlement offer for my totaled vehicle, which was woefully inadequate and failed to cover even a fraction of the actual damage. Despite providing extensive documentation and evidence of the vehicle's value, the company is refusing to reconsider their offer, leaving me to foot the bill for the remaining repairs.""",3292.17,a photo of a car with damage,sample_140.jpg
0.6333168225740089,0.0290981453777869,0.3541426732046531,C1,34454,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1199,4,Automatic,5,Electric,4.849369329038872,3991,1742,1500,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely disappointed with the unsatisfactory settlement offer my insurance company made after I was involved in a car accident, as it barely covers the cost of repairs to my vehicle and doesn't account for the inconvenience and emotional distress I've experienced. I believe the offer is grossly inadequate and I demand a more reasonable settlement to compensate me for my losses.""",4053.87,a photo of a car with damage,sample_141.jpg
1.151517924964903,0.0223982249595561,0.6663467647270748,C2,72462,1,C2,M4,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1195,4,Automatic,5,Electric,4.8515360575957445,4301,1744,1500,1406,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am extremely dissatisfied with the way your company handled my recent claim for my totaled vehicle, which was left in the hands of incompetent adjusters who took weeks to respond and then only offered a paltry settlement that barely covered the cost of the vehicle's depreciation. I expect a more reasonable and efficient claims process from my auto insurance provider, especially considering the premium payments I've made for years.""",34942.62,a photo of a car with damage,sample_142.jpg
0.620552854634218,0.0680464254385072,0.6549031154383345,C8,8360,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1197,4,Manual,5,Electric,4.800398213050128,3844,1735,1530,1335,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I'm extremely disappointed and frustrated with the handling of my recent claim, as I was told my totaled vehicle would be replaced or repaired, but instead I was offered a lowball settlement and left to deal with the hassle of buying a new car on my own. Your company's lack of transparency and customer service has been a nightmare to deal with.""",16806.23,a photo of a car with damage,sample_143.jpg
0.421257831157889,0.1367845367980231,0.6069478697968117,C9,5170,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1001,3,Manual,5,Power,4.699008994121332,3653,1621,1675,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely frustrated with the unacceptable delay in processing my recent auto insurance claim. Despite submitting all necessary documents and information, it's been weeks and I'm still waiting for a resolution, leaving me with a financial burden and undue stress.""",1282.74,a photo of a car with damage,sample_144.jpg
0.9406848741324384,0.0041447961965148,0.4608554190551812,C2,3872,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.849505839990132,3991,1744,1500,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with the handling of my recent auto insurance claim, as my vehicle was deemed a total loss despite only being 3 years old and having a clean driving record. The adjuster's decision has left me feeling taken advantage of and without a reliable means of transportation, not to mention the financial burden of having to purchase a new vehicle.""",17948.55,a photo of a car with damage,sample_145.jpg
0.5494640371903388,0.0782815284948531,0.6249091274552415,C8,62495,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1003,3,Manual,5,Power,4.696999171226214,3651,1618,1674,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely disappointed and frustrated with the unacceptable delay in processing my recent auto insurance claim. Despite numerous follow-ups, it's been over a month and I'm still waiting for the check to fix the damage to my vehicle, which is causing me significant inconvenience and financial strain.""",1384.63,a photo of a car with damage,sample_146.jpg
1.028198087167134,0.0284582605180331,0.5371234447400854,C5,7863,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,1000,3,Manual,5,Power,4.6943105832605365,3643,1620,1675,1341,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely frustrated with the unacceptable delay in processing my recent auto insurance claim. Despite submitting all necessary documentation over a month ago, I've yet to receive a resolution or any communication from the insurance company, leaving me feeling stranded and vulnerable on the road.""",2036.81,a photo of a car with damage,sample_147.jpg
0.5090065940775161,0.1023347164102517,0.3584792283099561,C9,8548,1,B1,M8,CNG,K10C,2,No,No,No,Yes,No,Drum,997,3,Manual,5,Power,4.699610502090616,3653,1620,1674,1340,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I am extremely disappointed and frustrated with the recent denial of my auto insurance claim, despite providing all necessary documentation and evidence of the damage to my vehicle. The lack of transparency and communication from your company has left me feeling unheard and disrespected, and I expect a more thorough and fair review of my claim.""",1563.09,a photo of a car with damage,sample_148.jpg
0.8011727492974517,0.1568296733922585,0.723868295345366,C9,3768,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.848852849134991,3989,1743,1500,1410,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I am writing to express my extreme disappointment and frustration with my recent experience with my auto insurance company, which has left me without a vehicle and with a significant financial burden after my car was deemed a total loss following a recent accident. Despite having paid my premiums on time, I was shocked to discover that my coverage did not cover the full value of my vehicle, leaving me to absorb the remaining cost of the loss.""",13408.99,a photo of a car with damage,sample_149.jpg
1.0614745737652187,0.0274309247079424,0.3694813212432825,C1,3892,1,B2,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1198,4,Automatic,5,Electric,4.851360324536644,3990,1744,1501,1413,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I'm extremely dissatisfied with the way your company handled my recent claim for my totaled vehicle. Despite providing all necessary documentation and evidence, I'm still waiting for a fair settlement and the hassle has caused me significant stress and financial burden.""",16049.94,a photo of a car with damage,sample_150.jpg
1.0690032307503314,0.0849461159910657,0.5657157563148513,C2,8556,1,B2,M6,Petrol,K Series Dual jet,2,No,Yes,No,Yes,No,Drum,1198,4,Manual,5,Electric,4.798721108892198,3845,1734,1530,1335,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2,1,"""I am extremely dissatisfied with the settlement offer I received from your company after my recent car accident, as it does not even cover half of the damages I incurred, leaving me to foot the bill for the remaining amount. I expect a more reasonable and fair offer, and I demand a re-evaluation of my claim to ensure a more accurate and satisfactory outcome.""",2967.91,a photo of a car with damage,sample_151.jpg
0.5536441139730076,0.1913745630634888,0.3252407333096978,C5,5747,3,C2,M4,Diesel,1.5 L U2 CRDi,6,Yes,Yes,Yes,Yes,Yes,Disc,1496,4,Automatic,6,Power,5.200227428230925,4298,1791,1635,1720,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,3,1,"""I am extremely dissatisfied with the way my recent auto insurance claim was handled, specifically the declaration that my vehicle was a total loss without providing adequate justification or offering a fair settlement. The lack of transparency and communication throughout the entire process has left me feeling frustrated and disrespected as a customer.""",21685.42,a photo of a car with damage,sample_152.jpg
0.6072902716061657,0.1122906118330762,0.5061606468737704,C1,3641,1,C1,M7,Petrol,1.2 L K Series Engine,6,Yes,Yes,No,Yes,Yes,Drum,1197,4,Automatic,5,Electric,4.8493140179075285,4300,1744,1500,1407,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1,"""I'm extremely dissatisfied with the way my recent claim was handled by XYZ Insurance Company. Despite my car being a total loss after the accident, I was only offered a settlement that barely covered the cost of the vehicle's depreciation, leaving me with a significant financial burden.""",17836.13,a photo of a car with damage,sample_153.jpg
0.523989842328599,0.15428991440991,0.2997595691252972,C8,8847,1,B1,M8,Petrol,K10C,2,No,Yes,No,Yes,No,Drum,1004,4,Manual,5,Electric,4.99425141137715,3647,1619,1676,1339,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,2,1,"""I'm extremely frustrated with the unacceptable delay in processing my auto insurance claim, which has left me without a functioning vehicle for weeks and caused me significant inconvenience and financial stress. Despite numerous follow-ups, I've received no clear updates on the status of my claim and no resolution in sight.""",1654.87,a photo of a car with damage,sample_154.jpg
